Date,Observers,Year,StudyYear,Site,Transect,Plot,Plant_ID,BGDensity,BGCover,ShrubCover,ForbCover,NGCover,PlotSlope,Aspect,Vegetative_culms,Reproductive_culms,Longestleaflength_cm,Total_Live_Culms,Notes,Latitude,Longitude,Elevation_ft,SiteDateTransectID,Prev_year_precip,MAP,MAT,Perc_dev,Deviation_mm,Perc_dev_abs
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,254,233,29.25,50,15,10,5,13.4,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,234,30.75,50,10,6,20,11.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,235,30.75,50,10,6,20,11.8,E,2,0,36,2,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,236,30.75,50,10,6,20,11.8,E,1,0,30,1,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,237,30.75,50,10,6,20,11.8,E,1,0,25,1,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,238,30.75,50,10,6,20,11.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,239,30.75,50,10,6,20,11.8,E,5,0,50,5,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,240,30.75,50,10,6,20,11.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,241,30.75,50,10,6,20,11.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,242,30.75,50,10,6,20,11.8,E,6,0,40,6,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,255,243,30.75,50,10,6,20,11.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,244,36,65,13,20,8,12.8,E,6,0,68,6,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,245,36,65,13,20,8,12.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,246,36,65,13,20,8,12.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,247,36,65,13,20,8,12.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,248,36,65,13,20,8,12.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,249,36,65,13,20,8,12.8,E,1,0,9,1,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,250,36,65,13,20,8,12.8,E,16,0,53.4,16,no seed head,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,251,36,65,13,20,8,12.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,252,36,65,13,20,8,12.8,E,0,0,0,0,plant dead,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,3_3,256,253,36,65,13,20,8,12.8,E,7,0,55,7,NA,32.214933333333335,-111.00213333333332,2711,22,359.52,273.94,20.9,0.3124041760969555,85.57999999999998,0.3124041760969555
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,266,10.875,40,0,1,0,11.8,S,61,17,100,78,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,267,10.875,40,0,1,0,11.8,S,34,4,82,38,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,268,10.875,40,0,1,0,11.8,S,2,1,87,3,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,269,10.875,40,0,1,0,11.8,S,1,0,45,1,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,270,10.875,40,0,1,0,11.8,S,58,22,96,80,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,271,10.875,40,0,1,0,11.8,S,24,11,86,35,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,272,10.875,40,0,1,0,11.8,S,45,18,105,63,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,273,10.875,40,0,1,0,11.8,S,0,0,0,0,plant dead,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,274,10.875,40,0,1,0,11.8,S,34,3,81,37,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,263,275,10.875,40,0,1,0,11.8,S,20,20,92,40,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,276,13.9375,20,15,0.5,2,13.8,S,0,0,0,0,plant dead,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,277,13.9375,20,15,0.5,2,13.8,S,10,1,69,11,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,278,13.9375,20,15,0.5,2,13.8,S,26,34,100,60,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,279,13.9375,20,15,0.5,2,13.8,S,20,14,75,34,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,280,13.9375,20,15,0.5,2,13.8,S,1,9,96,10,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,281,13.9375,20,15,0.5,2,13.8,S,10,0,74,10,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,282,13.9375,20,15,0.5,2,13.8,S,1,0,49.5,1,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,283,13.9375,20,15,0.5,2,13.8,S,0,0,0,0,plant dead,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,284,13.9375,20,15,0.5,2,13.8,S,16,0,66.5,16,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,264,285,13.9375,20,15,0.5,2,13.8,S,0,0,0,0,plant dead,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,286,31.125,25,15,1,1,11.4,S,0,0,0,0,plant dead,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,287,31.125,25,15,1,1,11.4,S,3,0,42,3,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,288,31.125,25,15,1,1,11.4,S,9,0,61,9,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,289,31.125,25,15,1,1,11.4,S,5,0,56,5,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,290,31.125,25,15,1,1,11.4,S,4,0,31,4,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,291,31.125,25,15,1,1,11.4,S,6,0,60,6,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,292,31.125,25,15,1,1,11.4,S,33,13,85,46,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,293,31.125,25,15,1,1,11.4,S,28,11,94,39,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,294,31.125,25,15,1,1,11.4,S,25,8,89.5,33,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_1,265,295,31.125,25,15,1,1,11.4,S,10,0,69,10,NA,32.21035,-111.00586666666666,2749,23,373.85,275.29,20.9,0.35802244905372516,98.56,0.35802244905372516
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,301,4.4375,60,18,1,5,8,S,16,16,105,32,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,302,4.4375,60,18,1,5,8,S,33,9,101,42,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,303,4.4375,60,18,1,5,8,S,43,3,100,46,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,304,4.4375,60,18,1,5,8,S,34,8,88,42,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,305,4.4375,60,18,1,5,8,S,13,1,82,14,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,306,4.4375,60,18,1,5,8,S,56,22,97,78,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,307,4.4375,60,18,1,5,8,S,21,6,87,27,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,308,4.4375,60,18,1,5,8,S,60,14,105,74,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,309,4.4375,60,18,1,5,8,S,59,6,90,65,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,296,310,4.4375,60,18,1,5,8,S,0,0,0,0,plant dead,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,311,7.125,75,8,0.5,10,9.2,S,19,21,120,40,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,312,7.125,75,8,0.5,10,9.2,S,28,5,105,33,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,313,7.125,75,8,0.5,10,9.2,S,20,9,100,29,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,314,7.125,75,8,0.5,10,9.2,S,19,12,86,31,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,315,7.125,75,8,0.5,10,9.2,S,6,5,95,11,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,316,7.125,75,8,0.5,10,9.2,S,15,11,116,26,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,317,7.125,75,8,0.5,10,9.2,S,22,11,101,33,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,318,7.125,75,8,0.5,10,9.2,S,0,0,0,0,plant dead,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,319,7.125,75,8,0.5,10,9.2,S,9,0,73,9,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,297,320,7.125,75,8,0.5,10,9.2,S,0,0,0,0,plant dead,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,321,3.375,20,30,0.5,10,4.4,S,0,0,0,0,plant dead,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,322,3.375,20,30,0.5,10,4.4,S,6,2,96,8,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,323,3.375,20,30,0.5,10,4.4,S,23,23,115,46,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,324,3.375,20,30,0.5,10,4.4,S,0,0,0,0,plant dead,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,325,3.375,20,30,0.5,10,4.4,S,26,13,106,39,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,326,3.375,20,30,0.5,10,4.4,S,41,27,97,68,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,327,3.375,20,30,0.5,10,4.4,S,0,0,0,0,plant dead,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,328,3.375,20,30,0.5,10,4.4,S,81,28,111.5,109,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,329,3.375,20,30,0.5,10,4.4,S,19,15,111,34,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-10T00:00:00Z,"KH, Elizabeth, Parker",2021,2,TumamocHill,4_2,298,330,3.375,20,30,0.5,10,4.4,S,43,3,121,46,NA,32.20939333333333,-111.0061,2642,24,373.91,275.46,20.9,0.35740216365352523,98.45000000000005,0.35740216365352523
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,332,6.4375,40,15,8,6,17.4,N,25,4,115.5,29,no germ bag,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,333,6.4375,40,15,8,6,17.4,N,0,0,0,0,plant dead,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,334,6.4375,40,15,8,6,17.4,N,30,7,130,37,no germ bag,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,335,6.4375,40,15,8,6,17.4,N,16,2,92,18,NA,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,336,6.4375,40,15,8,6,17.4,N,49,10,104.5,59,NA,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,337,6.4375,40,15,8,6,17.4,N,24,8,89,32,NA,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,338,6.4375,40,15,8,6,17.4,N,15,3,93,18,no germ bag,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,339,6.4375,40,15,8,6,17.4,N,0,0,0,0,plant dead; no germ bag,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,340,6.4375,40,15,8,6,17.4,N,20,0,89,20,NA,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,362,341,6.4375,40,15,8,6,17.4,N,4,0,84,4,no germ bag; check 2020 data,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,342,5.875,20,16,20,12,22.4,N,12,3,100,15,NA,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,343,5.875,20,16,20,12,22.4,N,21,1,102,22,no seed head,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,344,5.875,20,16,20,12,22.4,N,0,0,0,0,plant dead,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,345,5.875,20,16,20,12,22.4,N,4,6,96.5,10,"counted plant 2 inches below nail, not new reruit directly next to nail",32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,346,5.875,20,16,20,12,22.4,N,0,0,0,0,plant dead,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,347,5.875,20,16,20,12,22.4,N,7,5,111,12,counted plant directly below nail,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
2021-10-14T00:00:00Z,KH,2021,2,TumamocHill,5_1,363,348,5.875,20,16,20,12,22.4,N,15,3,98,18,NA,32.212466666666664,-111.00926666666666,2693,25,374.99,276.25,20.9,0.3574298642533937,98.74000000000001,0.3574298642533937
