Year,Site,Transect,Plot,Plant_ID,Aspect,PlotSlope,Prev_year_precip,Perc_dev,TotalCulms,ReproductiveCulms,BGDensity,BGCover,ShrubCover,HerbCover
2020,TumamocHill,4_2,298,329,S,4.4,219.78,-0.20213461119581785,56,19,4.0625,50,25,1.5
2020,TumamocHill,4_2,298,330,S,4.4,219.78,-0.20213461119581785,32,8,4.0625,50,25,1.5
2020,TumamocHill,3_1,299,43,E,21.6,220.13,-0.1977477313313167,16,7,2.1875,30,15,2
2020,TumamocHill,3_1,299,44,E,21.6,220.13,-0.1977477313313167,22,12,2.1875,30,15,2
2020,TumamocHill,3_1,299,45,E,21.6,220.13,-0.1977477313313167,85,64,2.1875,30,15,2
2020,TumamocHill,3_1,299,46,E,21.6,220.13,-0.1977477313313167,46,35,2.1875,30,15,2
2020,TumamocHill,3_1,299,47,E,21.6,220.13,-0.1977477313313167,57,41,2.1875,30,15,2
2020,TumamocHill,3_1,299,48,E,21.6,220.13,-0.1977477313313167,10,7,2.1875,30,15,2
2020,TumamocHill,3_1,299,49,E,21.6,220.13,-0.1977477313313167,36,24,2.1875,30,15,2
2020,TumamocHill,3_1,299,50,E,21.6,220.13,-0.1977477313313167,10,7,2.1875,30,15,2
2020,TumamocHill,3_1,299,51,E,21.6,220.13,-0.1977477313313167,7,4,2.1875,30,15,2
2020,TumamocHill,3_1,299,52,E,21.6,220.13,-0.1977477313313167,47,26,2.1875,30,15,2
2020,TumamocHill,3_1,300,53,E,12,220.13,-0.1977477313313167,52,36,3.4375,28,15,2
2020,TumamocHill,3_1,300,54,E,12,220.13,-0.1977477313313167,14,6,3.4375,28,15,2
2020,TumamocHill,3_1,300,55,E,12,220.13,-0.1977477313313167,12,6,3.4375,28,15,2
2020,TumamocHill,3_1,300,56,E,12,220.13,-0.1977477313313167,7,4,3.4375,28,15,2
2020,TumamocHill,3_1,300,57,E,12,220.13,-0.1977477313313167,15,9,3.4375,28,15,2
2020,TumamocHill,3_1,300,58,E,12,220.13,-0.1977477313313167,38,26,3.4375,28,15,2
2020,TumamocHill,3_1,300,59,E,12,220.13,-0.1977477313313167,12,6,3.4375,28,15,2
2020,TumamocHill,3_1,300,60,E,12,220.13,-0.1977477313313167,18,8,3.4375,28,15,2
2020,TumamocHill,3_1,300,61,E,12,220.13,-0.1977477313313167,13,6,3.4375,28,15,2
2020,TumamocHill,3_1,300,62,E,12,220.13,-0.1977477313313167,20,9,3.4375,28,15,2
2020,TumamocHill,3_1,331,63,E,17.8,220.13,-0.1977477313313167,18,7,4.0625,38,3,1
2020,TumamocHill,3_1,331,64,E,17.8,220.13,-0.1977477313313167,8,2,4.0625,38,3,1
2020,TumamocHill,3_1,331,65,E,17.8,220.13,-0.1977477313313167,75,57,4.0625,38,3,1
2020,TumamocHill,3_1,331,66,E,17.8,220.13,-0.1977477313313167,9,4,4.0625,38,3,1
2020,TumamocHill,3_1,331,67,E,17.8,220.13,-0.1977477313313167,69,45,4.0625,38,3,1
2020,TumamocHill,3_1,331,68,E,17.8,220.13,-0.1977477313313167,2,0,4.0625,38,3,1
2020,TumamocHill,3_1,331,69,E,17.8,220.13,-0.1977477313313167,13,7,4.0625,38,3,1
2020,TumamocHill,3_1,331,70,E,17.8,220.13,-0.1977477313313167,7,3,4.0625,38,3,1
2020,TumamocHill,3_1,331,71,E,17.8,220.13,-0.1977477313313167,11,6,4.0625,38,3,1
2020,TumamocHill,3_1,331,72,E,17.8,220.13,-0.1977477313313167,8,5,4.0625,38,3,1
2020,TumamocHill,5_1,362,332,N,17.4,222.4,-0.19493212669683255,13,2,4.0625,55,40,4
2020,TumamocHill,5_1,362,333,N,17.4,222.4,-0.19493212669683255,6,1,4.0625,55,40,4
2020,TumamocHill,5_1,362,334,N,17.4,222.4,-0.19493212669683255,14,7,4.0625,55,40,4
2020,TumamocHill,5_1,362,335,N,17.4,222.4,-0.19493212669683255,13,1,4.0625,55,40,4
2020,TumamocHill,5_1,362,336,N,17.4,222.4,-0.19493212669683255,24,0,4.0625,55,40,4
2020,TumamocHill,5_1,362,337,N,17.4,222.4,-0.19493212669683255,10,1,4.0625,55,40,4
2020,TumamocHill,5_1,362,338,N,17.4,222.4,-0.19493212669683255,10,5,4.0625,55,40,4
2020,TumamocHill,5_1,362,339,N,17.4,222.4,-0.19493212669683255,7,0,4.0625,55,40,4
2020,TumamocHill,5_1,362,340,N,17.4,222.4,-0.19493212669683255,11,1,4.0625,55,40,4
2020,TumamocHill,5_1,362,341,N,17.4,222.4,-0.19493212669683255,24,9,4.0625,55,40,4
2020,TumamocHill,5_1,363,342,N,22.4,222.4,-0.19493212669683255,13,2,3.75,20,40,9
2020,TumamocHill,5_1,363,343,N,22.4,222.4,-0.19493212669683255,33,23,3.75,20,40,9
2020,TumamocHill,5_1,363,344,N,22.4,222.4,-0.19493212669683255,6,0,3.75,20,40,9
2020,TumamocHill,5_1,363,345,N,22.4,222.4,-0.19493212669683255,26,19,3.75,20,40,9
2020,TumamocHill,5_1,363,346,N,22.4,222.4,-0.19493212669683255,4,1,3.75,20,40,9
2020,TumamocHill,5_1,363,347,N,22.4,222.4,-0.19493212669683255,42,24,3.75,20,40,9
2020,TumamocHill,5_1,363,348,N,22.4,222.4,-0.19493212669683255,32,16,3.75,20,40,9
2020,TumamocHill,5_1,363,349,N,22.4,222.4,-0.19493212669683255,10,4,3.75,20,40,9
2020,TumamocHill,5_1,363,350,N,22.4,222.4,-0.19493212669683255,10,7,3.75,20,40,9
2020,TumamocHill,5_1,363,351,N,22.4,222.4,-0.19493212669683255,9,3,3.75,20,40,9
2020,TumamocHill,5_1,364,352,N,18.8,222.4,-0.19493212669683255,13,8,2.9375,23,25,7
2020,TumamocHill,5_1,364,353,N,18.8,222.4,-0.19493212669683255,3,1,2.9375,23,25,7
2020,TumamocHill,5_1,364,354,N,18.8,222.4,-0.19493212669683255,48,26,2.9375,23,25,7
2020,TumamocHill,5_1,364,355,N,18.8,222.4,-0.19493212669683255,16,5,2.9375,23,25,7
2020,TumamocHill,5_1,364,356,N,18.8,222.4,-0.19493212669683255,7,3,2.9375,23,25,7
2020,TumamocHill,5_1,364,357,N,18.8,222.4,-0.19493212669683255,14,1,2.9375,23,25,7
2020,TumamocHill,5_1,364,358,N,18.8,222.4,-0.19493212669683255,9,2,2.9375,23,25,7
2020,TumamocHill,5_1,364,359,N,18.8,222.4,-0.19493212669683255,41,8,2.9375,23,25,7
2020,TumamocHill,5_1,364,360,N,18.8,222.4,-0.19493212669683255,15,8,2.9375,23,25,7
2020,TumamocHill,5_1,364,361,N,18.8,222.4,-0.19493212669683255,2,1,2.9375,23,25,7
2021,TumamocHill,5_3,40,31,N,8,366.99,0.32948123460368056,50,32,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,32,N,8,366.99,0.32948123460368056,0,0,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,33,N,8,366.99,0.32948123460368056,0,0,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,34,N,8,366.99,0.32948123460368056,47,13,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,35,N,8,366.99,0.32948123460368056,37,18,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,36,N,8,366.99,0.32948123460368056,22,5,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,37,N,8,366.99,0.32948123460368056,8,0,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,38,N,8,366.99,0.32948123460368056,28,14,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,39,N,8,366.99,0.32948123460368056,4,0,8.6875,45,10,13.5
2021,TumamocHill,5_3,40,83,N,8,366.99,0.32948123460368056,20,11,8.6875,45,10,13.5
2021,TumamocHill,5_3,41,73,N,16.2,366.99,0.32948123460368056,0,0,8.125,33,15,22
2021,TumamocHill,5_3,41,74,N,16.2,366.99,0.32948123460368056,2,0,8.125,33,15,22
2021,TumamocHill,5_3,41,75,N,16.2,366.99,0.32948123460368056,0,0,8.125,33,15,22
2021,TumamocHill,5_3,41,76,N,16.2,366.99,0.32948123460368056,27,9,8.125,33,15,22
2021,TumamocHill,5_3,41,78,N,16.2,366.99,0.32948123460368056,0,0,8.125,33,15,22
2021,TumamocHill,5_3,41,79,N,16.2,366.99,0.32948123460368056,0,0,8.125,33,15,22
2021,TumamocHill,5_3,41,80,N,16.2,366.99,0.32948123460368056,13,2,8.125,33,15,22
2021,TumamocHill,5_3,41,81,N,16.2,366.99,0.32948123460368056,63,21,8.125,33,15,22
2021,TumamocHill,5_3,41,82,N,16.2,366.99,0.32948123460368056,53,25,8.125,33,15,22
2021,TumamocHill,5_3,41,561,N,16.2,366.99,0.32948123460368056,36,16,8.125,33,15,22
2021,TumamocHill,5_3,42,84,N,18.8,366.99,0.32948123460368056,37,19,3.875,25,15,28
2021,TumamocHill,5_3,42,85,N,18.8,366.99,0.32948123460368056,0,0,3.875,25,15,28
2021,TumamocHill,5_3,42,86,N,18.8,366.99,0.32948123460368056,10,2,3.875,25,15,28
2021,TumamocHill,5_3,42,87,N,18.8,366.99,0.32948123460368056,0,0,3.875,25,15,28
2021,TumamocHill,5_3,42,88,N,18.8,366.99,0.32948123460368056,0,0,3.875,25,15,28
2021,TumamocHill,5_3,42,89,N,18.8,366.99,0.32948123460368056,52,13,3.875,25,15,28
2021,TumamocHill,5_3,42,90,N,18.8,366.99,0.32948123460368056,21,6,3.875,25,15,28
2021,TumamocHill,5_3,42,91,N,18.8,366.99,0.32948123460368056,18,2,3.875,25,15,28
2021,TumamocHill,5_3,42,92,N,18.8,366.99,0.32948123460368056,59,14,3.875,25,15,28
2021,TumamocHill,5_3,42,93,N,18.8,366.99,0.32948123460368056,0,0,3.875,25,15,28
2021,TumamocHill,5_5,94,118,N,6.6,360.42,0.3064849385580165,58,28,3.25,90,0,3.5
2021,TumamocHill,5_5,94,119,N,6.6,360.42,0.3064849385580165,33,17,3.25,90,0,3.5
2021,TumamocHill,5_5,94,120,N,6.6,360.42,0.3064849385580165,138,88,3.25,90,0,3.5
2021,TumamocHill,5_5,94,121,N,6.6,360.42,0.3064849385580165,48,14,3.25,90,0,3.5
2021,TumamocHill,5_5,94,122,N,6.6,360.42,0.3064849385580165,18,17,3.25,90,0,3.5
2021,TumamocHill,5_5,94,123,N,6.6,360.42,0.3064849385580165,56,10,3.25,90,0,3.5
2021,TumamocHill,5_5,94,124,N,6.6,360.42,0.3064849385580165,0,0,3.25,90,0,3.5
2021,TumamocHill,5_5,94,125,N,6.6,360.42,0.3064849385580165,0,0,3.25,90,0,3.5
2021,TumamocHill,5_5,94,126,N,6.6,360.42,0.3064849385580165,48,25,3.25,90,0,3.5
2021,TumamocHill,5_5,94,127,N,6.6,360.42,0.3064849385580165,72,47,3.25,90,0,3.5
2021,TumamocHill,5_5,95,107,N,9.2,360.42,0.3064849385580165,32,17,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,108,N,9.2,360.42,0.3064849385580165,2,0,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,109,N,9.2,360.42,0.3064849385580165,63,55,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,110,N,9.2,360.42,0.3064849385580165,20,4,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,111,N,9.2,360.42,0.3064849385580165,23,23,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,112,N,9.2,360.42,0.3064849385580165,0,0,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,113,N,9.2,360.42,0.3064849385580165,91,27,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,114,N,9.2,360.42,0.3064849385580165,48,7,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,115,N,9.2,360.42,0.3064849385580165,23,21,5.4375,90,15,3.5
2021,TumamocHill,5_5,95,116,N,9.2,360.42,0.3064849385580165,0,0,5.4375,90,15,3.5
2021,TumamocHill,5_5,96,97,N,12.8,360.42,0.3064849385580165,23,5,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,98,N,12.8,360.42,0.3064849385580165,0,0,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,99,N,12.8,360.42,0.3064849385580165,62,14,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,101,N,12.8,360.42,0.3064849385580165,40,4,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,102,N,12.8,360.42,0.3064849385580165,56,41,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,103,N,12.8,360.42,0.3064849385580165,48,27,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,104,N,12.8,360.42,0.3064849385580165,55,33,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,105,N,12.8,360.42,0.3064849385580165,62,23,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,106,N,12.8,360.42,0.3064849385580165,4,0,7.6875,90,5,3.5
2021,TumamocHill,5_5,96,117,N,12.8,360.42,0.3064849385580165,26,11,7.6875,90,5,3.5
2021,TumamocHill,5_6,218,128,W,17,360.76,0.306912041733082,31,22,24.4375,60,0,13
2021,TumamocHill,5_6,218,129,W,17,360.76,0.306912041733082,6,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,130,W,17,360.76,0.306912041733082,5,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,131,W,17,360.76,0.306912041733082,9,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,132,W,17,360.76,0.306912041733082,5,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,133,W,17,360.76,0.306912041733082,6,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,134,W,17,360.76,0.306912041733082,14,12,24.4375,60,0,13
2021,TumamocHill,5_6,218,135,W,17,360.76,0.306912041733082,5,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,136,W,17,360.76,0.306912041733082,0,0,24.4375,60,0,13
2021,TumamocHill,5_6,218,137,W,17,360.76,0.306912041733082,1,0,24.4375,60,0,13
2021,TumamocHill,5_6,219,138,W,16.4,360.76,0.306912041733082,5,0,16.5,75,10,12
2021,TumamocHill,5_6,219,139,W,16.4,360.76,0.306912041733082,0,0,16.5,75,10,12
2021,TumamocHill,5_6,219,140,W,16.4,360.76,0.306912041733082,0,0,16.5,75,10,12
2021,TumamocHill,5_6,219,141,W,16.4,360.76,0.306912041733082,0,0,16.5,75,10,12
2021,TumamocHill,5_6,219,142,W,16.4,360.76,0.306912041733082,2,0,16.5,75,10,12
2021,TumamocHill,5_6,219,143,W,16.4,360.76,0.306912041733082,9,0,16.5,75,10,12
2021,TumamocHill,5_6,219,144,W,16.4,360.76,0.306912041733082,0,0,16.5,75,10,12
2021,TumamocHill,5_6,219,145,W,16.4,360.76,0.306912041733082,16,2,16.5,75,10,12
2021,TumamocHill,5_6,219,146,W,16.4,360.76,0.306912041733082,9,0,16.5,75,10,12
2021,TumamocHill,5_6,219,147,W,16.4,360.76,0.306912041733082,2,0,16.5,75,10,12
2021,TumamocHill,5_6,220,148,W,17.2,360.76,0.306912041733082,0,0,15.5,50,15,3
2021,TumamocHill,5_6,220,149,W,17.2,360.76,0.306912041733082,0,0,15.5,50,15,3
2021,TumamocHill,5_6,220,150,W,17.2,360.76,0.306912041733082,3,0,15.5,50,15,3
2021,TumamocHill,5_6,220,151,W,17.2,360.76,0.306912041733082,5,0,15.5,50,15,3
2021,TumamocHill,5_6,220,152,W,17.2,360.76,0.306912041733082,4,0,15.5,50,15,3
2021,TumamocHill,5_6,220,153,W,17.2,360.76,0.306912041733082,3,0,15.5,50,15,3
2021,TumamocHill,5_6,220,154,W,17.2,360.76,0.306912041733082,0,0,15.5,50,15,3
2021,TumamocHill,5_6,220,155,W,17.2,360.76,0.306912041733082,0,0,15.5,50,15,3
2021,TumamocHill,5_6,220,156,W,17.2,360.76,0.306912041733082,0,0,15.5,50,15,3
2021,TumamocHill,5_6,220,157,W,17.2,360.76,0.306912041733082,3,0,15.5,50,15,3
2021,TumamocHill,5_4,221,158,W,15.6,375.12,0.35804793280718256,22,15,6.875,80,0,1.5
2021,TumamocHill,5_4,221,159,W,15.6,375.12,0.35804793280718256,20,9,6.875,80,0,1.5
2021,TumamocHill,5_4,221,160,W,15.6,375.12,0.35804793280718256,82,64,6.875,80,0,1.5
2021,TumamocHill,5_4,221,161,W,15.6,375.12,0.35804793280718256,1,0,6.875,80,0,1.5
2021,TumamocHill,5_4,221,162,W,15.6,375.12,0.35804793280718256,3,3,6.875,80,0,1.5
2021,TumamocHill,5_4,221,163,W,15.6,375.12,0.35804793280718256,74,49,6.875,80,0,1.5
2021,TumamocHill,5_4,221,164,W,15.6,375.12,0.35804793280718256,25,17,6.875,80,0,1.5
2021,TumamocHill,5_4,221,165,W,15.6,375.12,0.35804793280718256,65,36,6.875,80,0,1.5
2021,TumamocHill,5_4,221,166,W,15.6,375.12,0.35804793280718256,11,6,6.875,80,0,1.5
2021,TumamocHill,5_4,221,167,W,15.6,375.12,0.35804793280718256,19,8,6.875,80,0,1.5
2021,TumamocHill,5_4,222,168,W,22.2,375.12,0.35804793280718256,11,6,3.4375,50,16,6
2021,TumamocHill,5_4,222,169,W,22.2,375.12,0.35804793280718256,48,29,3.4375,50,16,6
2021,TumamocHill,5_4,222,170,W,22.2,375.12,0.35804793280718256,89,66,3.4375,50,16,6
2021,TumamocHill,5_4,222,171,W,22.2,375.12,0.35804793280718256,80,58,3.4375,50,16,6
2021,TumamocHill,5_4,222,172,W,22.2,375.12,0.35804793280718256,65,51,3.4375,50,16,6
2021,TumamocHill,5_4,222,174,W,22.2,375.12,0.35804793280718256,79,56,3.4375,50,16,6
2021,TumamocHill,5_4,222,175,W,22.2,375.12,0.35804793280718256,12,6,3.4375,50,16,6
2021,TumamocHill,5_4,222,176,W,22.2,375.12,0.35804793280718256,99,63,3.4375,50,16,6
2021,TumamocHill,5_4,222,177,W,22.2,375.12,0.35804793280718256,69,45,3.4375,50,16,6
2021,TumamocHill,5_4,223,178,W,19.4,375.12,0.35804793280718256,28,24,4.75,90,12,3
2021,TumamocHill,5_4,223,179,W,19.4,375.12,0.35804793280718256,54,45,4.75,90,12,3
2021,TumamocHill,5_4,223,180,W,19.4,375.12,0.35804793280718256,34,28,4.75,90,12,3
2021,TumamocHill,5_4,223,181,W,19.4,375.12,0.35804793280718256,37,34,4.75,90,12,3
2021,TumamocHill,5_4,223,182,W,19.4,375.12,0.35804793280718256,29,19,4.75,90,12,3
2021,TumamocHill,5_4,223,183,W,19.4,375.12,0.35804793280718256,8,3,4.75,90,12,3
2021,TumamocHill,5_4,223,184,W,19.4,375.12,0.35804793280718256,52,32,4.75,90,12,3
2021,TumamocHill,5_4,223,185,W,19.4,375.12,0.35804793280718256,48,36,4.75,90,12,3
2021,TumamocHill,5_4,223,186,W,19.4,375.12,0.35804793280718256,112,66,4.75,90,12,3
2021,TumamocHill,5_4,223,187,W,19.4,375.12,0.35804793280718256,83,43,4.75,90,12,3
2021,TumamocHill,3_3,254,224,E,13.4,359.52,0.3124041760969555,4,0,29.25,50,15,15
2021,TumamocHill,3_3,254,225,E,13.4,359.52,0.3124041760969555,0,0,29.25,50,15,15
2021,TumamocHill,3_3,254,226,E,13.4,359.52,0.3124041760969555,5,0,29.25,50,15,15
2021,TumamocHill,3_3,254,227,E,13.4,359.52,0.3124041760969555,0,0,29.25,50,15,15
2021,TumamocHill,3_3,254,228,E,13.4,359.52,0.3124041760969555,7,0,29.25,50,15,15
2021,TumamocHill,3_3,254,229,E,13.4,359.52,0.3124041760969555,0,0,29.25,50,15,15
2021,TumamocHill,3_3,254,230,E,13.4,359.52,0.3124041760969555,2,0,29.25,50,15,15
2021,TumamocHill,3_3,254,231,E,13.4,359.52,0.3124041760969555,0,0,29.25,50,15,15
2021,TumamocHill,3_3,254,232,E,13.4,359.52,0.3124041760969555,0,0,29.25,50,15,15
2021,TumamocHill,3_3,254,233,E,13.4,359.52,0.3124041760969555,0,0,29.25,50,15,15
2021,TumamocHill,3_3,255,234,E,11.8,359.52,0.3124041760969555,0,0,30.75,50,10,26
2021,TumamocHill,3_3,255,235,E,11.8,359.52,0.3124041760969555,2,0,30.75,50,10,26
2021,TumamocHill,3_3,255,236,E,11.8,359.52,0.3124041760969555,1,0,30.75,50,10,26
2021,TumamocHill,3_3,255,237,E,11.8,359.52,0.3124041760969555,1,0,30.75,50,10,26
2021,TumamocHill,3_3,255,238,E,11.8,359.52,0.3124041760969555,0,0,30.75,50,10,26
2021,TumamocHill,3_3,255,239,E,11.8,359.52,0.3124041760969555,5,0,30.75,50,10,26
2021,TumamocHill,3_3,255,240,E,11.8,359.52,0.3124041760969555,0,0,30.75,50,10,26
2021,TumamocHill,3_3,255,241,E,11.8,359.52,0.3124041760969555,0,0,30.75,50,10,26
2021,TumamocHill,3_3,255,242,E,11.8,359.52,0.3124041760969555,6,0,30.75,50,10,26
2021,TumamocHill,3_3,255,243,E,11.8,359.52,0.3124041760969555,0,0,30.75,50,10,26
2021,TumamocHill,3_3,256,244,E,12.8,359.52,0.3124041760969555,6,0,36,65,13,28
2021,TumamocHill,3_3,256,245,E,12.8,359.52,0.3124041760969555,0,0,36,65,13,28
2021,TumamocHill,3_3,256,246,E,12.8,359.52,0.3124041760969555,0,0,36,65,13,28
2021,TumamocHill,3_3,256,247,E,12.8,359.52,0.3124041760969555,0,0,36,65,13,28
2021,TumamocHill,3_3,256,248,E,12.8,359.52,0.3124041760969555,0,0,36,65,13,28
2021,TumamocHill,3_3,256,249,E,12.8,359.52,0.3124041760969555,1,0,36,65,13,28
2021,TumamocHill,3_3,256,250,E,12.8,359.52,0.3124041760969555,16,0,36,65,13,28
2021,TumamocHill,3_3,256,251,E,12.8,359.52,0.3124041760969555,0,0,36,65,13,28
2021,TumamocHill,3_3,256,252,E,12.8,359.52,0.3124041760969555,0,0,36,65,13,28
2021,TumamocHill,3_3,256,253,E,12.8,359.52,0.3124041760969555,7,0,36,65,13,28
2021,TumamocHill,4_3,257,188,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,257,189,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,257,193,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,257,194,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,257,195,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,257,196,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,257,197,S,31.6,373.68,0.3592812193081371,0,0,11.375,50,9,10
2021,TumamocHill,4_3,258,198,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,199,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,200,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,201,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,202,S,25,373.68,0.3592812193081371,12,2,10.125,35,23,6
2021,TumamocHill,4_3,258,203,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,204,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,205,S,25,373.68,0.3592812193081371,24,6,10.125,35,23,6
2021,TumamocHill,4_3,258,206,S,25,373.68,0.3592812193081371,0,0,10.125,35,23,6
2021,TumamocHill,4_3,258,207,S,25,373.68,0.3592812193081371,10,2,10.125,35,23,6
2021,TumamocHill,4_3,259,208,S,24,373.68,0.3592812193081371,12,4,10.625,36,25,1
2021,TumamocHill,4_3,259,209,S,24,373.68,0.3592812193081371,0,0,10.625,36,25,1
2021,TumamocHill,4_3,259,210,S,24,373.68,0.3592812193081371,0,0,10.625,36,25,1
2021,TumamocHill,4_3,259,211,S,24,373.68,0.3592812193081371,0,0,10.625,36,25,1
2021,TumamocHill,4_3,259,212,S,24,373.68,0.3592812193081371,12,4,10.625,36,25,1
2021,TumamocHill,4_3,259,213,S,24,373.68,0.3592812193081371,15,6,10.625,36,25,1
2021,TumamocHill,4_3,259,214,S,24,373.68,0.3592812193081371,23,10,10.625,36,25,1
2021,TumamocHill,4_3,259,215,S,24,373.68,0.3592812193081371,0,0,10.625,36,25,1
2021,TumamocHill,4_3,259,216,S,24,373.68,0.3592812193081371,0,0,10.625,36,25,1
2021,TumamocHill,4_3,259,217,S,24,373.68,0.3592812193081371,19,5,10.625,36,25,1
2021,TumamocHill,5_2,260,1,W,10.2,367.02,0.3295417496830283,0,0,4.5625,33,20,1
2021,TumamocHill,5_2,260,2,W,10.2,367.02,0.3295417496830283,47,5,4.5625,33,20,1
2021,TumamocHill,5_2,260,3,W,10.2,367.02,0.3295417496830283,36,15,4.5625,33,20,1
2021,TumamocHill,5_2,260,4,W,10.2,367.02,0.3295417496830283,0,0,4.5625,33,20,1
2021,TumamocHill,5_2,260,5,W,10.2,367.02,0.3295417496830283,45,7,4.5625,33,20,1
2021,TumamocHill,5_2,260,6,W,10.2,367.02,0.3295417496830283,52,28,4.5625,33,20,1
2021,TumamocHill,5_2,260,7,W,10.2,367.02,0.3295417496830283,45,10,4.5625,33,20,1
2021,TumamocHill,5_2,260,8,W,10.2,367.02,0.3295417496830283,36,10,4.5625,33,20,1
2021,TumamocHill,5_2,260,9,W,10.2,367.02,0.3295417496830283,0,0,4.5625,33,20,1
2021,TumamocHill,5_2,260,10,W,10.2,367.02,0.3295417496830283,44,10,4.5625,33,20,1
2021,TumamocHill,5_2,261,11,W,6.6,367.02,0.3295417496830283,0,0,10.5,40,5,21
2021,TumamocHill,5_2,261,12,W,6.6,367.02,0.3295417496830283,0,0,10.5,40,5,21
2021,TumamocHill,5_2,261,13,W,6.6,367.02,0.3295417496830283,43,14,10.5,40,5,21
2021,TumamocHill,5_2,261,14,W,6.6,367.02,0.3295417496830283,11,7,10.5,40,5,21
2021,TumamocHill,5_2,261,15,W,6.6,367.02,0.3295417496830283,67,19,10.5,40,5,21
2021,TumamocHill,5_2,261,16,W,6.6,367.02,0.3295417496830283,45,16,10.5,40,5,21
2021,TumamocHill,5_2,261,17,W,6.6,367.02,0.3295417496830283,63,21,10.5,40,5,21
2021,TumamocHill,5_2,261,18,W,6.6,367.02,0.3295417496830283,76,43,10.5,40,5,21
2021,TumamocHill,5_2,261,19,W,6.6,367.02,0.3295417496830283,17,10,10.5,40,5,21
2021,TumamocHill,5_2,261,20,W,6.6,367.02,0.3295417496830283,24,18,10.5,40,5,21
2021,TumamocHill,5_2,262,21,W,14.6,367.02,0.3295417496830283,58,27,4.1875,50,15,32
2021,TumamocHill,5_2,262,22,W,14.6,367.02,0.3295417496830283,0,0,4.1875,50,15,32
2021,TumamocHill,5_2,262,23,W,14.6,367.02,0.3295417496830283,22,3,4.1875,50,15,32
2021,TumamocHill,5_2,262,24,W,14.6,367.02,0.3295417496830283,45,13,4.1875,50,15,32
2021,TumamocHill,5_2,262,25,W,14.6,367.02,0.3295417496830283,0,0,4.1875,50,15,32
2021,TumamocHill,5_2,262,26,W,14.6,367.02,0.3295417496830283,61,51,4.1875,50,15,32
2021,TumamocHill,5_2,262,27,W,14.6,367.02,0.3295417496830283,20,9,4.1875,50,15,32
2021,TumamocHill,5_2,262,28,W,14.6,367.02,0.3295417496830283,17,1,4.1875,50,15,32
2021,TumamocHill,5_2,262,29,W,14.6,367.02,0.3295417496830283,51,18,4.1875,50,15,32
2021,TumamocHill,5_2,262,30,W,14.6,367.02,0.3295417496830283,41,35,4.1875,50,15,32
2021,TumamocHill,4_1,263,266,S,11.8,373.85,0.35802244905372516,78,17,10.875,40,0,1
2021,TumamocHill,4_1,263,267,S,11.8,373.85,0.35802244905372516,38,4,10.875,40,0,1
